DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,percent,VAT,Year,Month,Agent Commission
2015-09-10,"7 6 9 10 32 and 35, An Bonnan Bui Way, Blacklion",N/A,Cavan,255000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2015,9,3825.0
2018-07-02,"45 SMITHFIELD GATE, NTH KING ST,,Dublin 7",Dublin 7,Dublin,146666.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19799.91,2018,7,2199.99
2021-05-20,"27 BOYLE OREILLY, DROGHEDA, LOUTH",N/A,Louth,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25650.0,2021,5,2850.0
2018-06-06,"34 SEAN BOTHAIR, KILEENS, BLARNEY",N/A,Cork,243031.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,32809.185000000005,2018,6,3645.4649999999997
2014-03-31,"46 RATHBAWN RD, KILGARVE, BALLINASLOE",N/A,Galway,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,16200.000000000002,2014,3,1800.0
2019-01-02,"99 FAIRWAY HEIGHTS, THE KERRIES, TRALEE",N/A,Kerry,90000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12150.0,2019,1,1350.0
2016-01-28,"29 ANLEY COURT, LUCAN,,Dublin",N/A,Dublin,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30375.000000000004,2016,1,3375.0
2019-06-12,"15 LIOS NA RI, BALLYCASEY, SHANNON",N/A,Clare,350000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,47250.0,2019,6,5250.0
2015-02-25,"27 COLLEGE PARK AVE, DUNDRUM,,Dublin 16",Dublin 16,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,67500.0,2015,2,7500.0
2010-07-20,"24 Oranisland, Oranmore",N/A,Galway,409691.62,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2010,7,6145.3742999999995
2014-05-09,"80 Seabury Lawns, Mornington",N/A,Meath,125000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2014,5,1875.0
2010-05-13,"35 Capella Court, Langton Cross, Newbridge",N/A,Kildare,100881.05,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,5,1513.21575
2010-12-20,"18 The View, Newtown Manor, Kill",N/A,Kildare,195815.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,12,2937.225
2017-08-09,"FAHA, GLENBEIGH, KERRY",N/A,Kerry,275000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2017,8,4125.0
2017-10-27,"66 TOURNORE PARK, DUNGARVAN, WATERFORD",N/A,Waterford,210000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28350.000000000004,2017,10,3150.0
2014-10-31,"20 CLERMONT MANOR, BLACKROCK, DUNDALK",N/A,Louth,183000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24705.0,2014,10,2745.0
2019-03-19,"13 CRANN NUA, CARRICKMACROSS, MONAGHAN",N/A,Monaghan,325000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,43875.0,2019,3,4875.0
2016-12-09,"AN TINTEAN, BARELYHILL, ROS CARBERY",N/A,Cork,107000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14445.000000000002,2016,12,1605.0
2016-02-03,"101 MARITANA GATE, CANADA ST, WATERFORD",N/A,Waterford,63636.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8590.86,2016,2,954.54
2014-08-22,"45 OAK RISE ROYAL OAK, SANTRY, ROYAL OAK,Dublin 9",Dublin 9,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2014,8,3750.0
2020-12-17,"25 CLOS DEALGA, SALTOWN, DUNDALK",N/A,Louth,180833.34,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24412.500900000003,2020,12,2712.5000999999997
2018-01-17,"5 MOUNTAIN VIEW, KILCUMMIN VILLAGE, KILLARNEY",N/A,Kerry,185000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24975.0,2018,1,2775.0
2015-11-30,"BALLINACARRIG HOUSE, UPPER BALLINACARRIG, RATHDRUM",N/A,Wicklow,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40500.0,2015,11,4500.0
2011-09-11,"25 The Stables, Termonfeckin, County Louth",N/A,Louth,150000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,9,2250.0
2017-05-30,"44 ESMONDALE, NAAS, KILDARE",N/A,Kildare,233000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31455.000000000004,2017,5,3495.0
2016-02-12,"HILL 16, 10 ARDMANAGH DR, SCHULL",N/A,Cork,207500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28012.500000000004,2016,2,3112.5
2021-02-24,"11 Elm Row, Royal Canal, Ardmore",N/A,Monaghan,237885.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,2,3568.275
2017-09-10,"55 Silken Park Avenue, Citywest",Dublin 24,Dublin,259900.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,9,3898.5
2017-01-01,"8 PINTAIL HOUSE, REDCOURT OAKS, SEAFIELD RD EAST,Dublin 3",Dublin 3,Dublin,271800.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,36693.0,2017,1,4077.0
2016-10-21,"THE HAWTHORN, BALLACOLLA, CO.LAOIS",N/A,Laois,40000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2016,10,600.0
2014-11-03,"70 BRIARWOOD AVE, HARTSTOWN,,Dublin 15",Dublin 15,Dublin,155000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20925.0,2014,11,2325.0
2018-06-14,"131 AN FIODAN, DOUGHISKA, GALWAY CITY",N/A,Galway,210521.9,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28420.4565,2018,6,3157.8284999999996
2020-07-20,"125 ARDMORE PARK, BRAY, WICKLOW",N/A,Wicklow,545000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,73575.0,2020,7,6812.5
2021-08-23,"ST MARTINS, BALLAGHBOY, ENNIS",N/A,Clare,335000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45225.0,2021,8,5025.0
2012-05-17,"Shanakill Upper, Curraglass, Conna",N/A,Cork,75000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10125.0,2012,5,1125.0
2021-11-01,"19 Seoid Na Tra, Bettystown",N/A,Meath,263436.12,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,11,3951.5418
2017-10-17,"14 ASHMOUNT, RAHEEN, LIMERICK",N/A,Limerick,268000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,36180.0,2017,10,4020.0
2019-04-24,"15 NEWMAN'S MILL, ATHBOY, CO. MEATH",N/A,Meath,138000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18630.0,2019,4,2070.0
2014-05-12,"1 KILCORAN PARK, YOUGHAL, CORK",N/A,Cork,137500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18562.5,2014,5,2062.5
2019-12-13,"10 THE RISE, HUNTERS RUN, CLONEE,Dublin 15",Dublin 15,Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,45225.0,2019,12,5025.0
2021-08-13,"139 Oldtown Woods, Celbridge",N/A,Kildare,405286.34,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,8,6079.2951
2016-02-09,"24 HARCOURT GREEN, CHARLEMONT,,Dublin 2",Dublin 2,Dublin,397000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,53595.0,2016,2,5955.0
2013-04-19,"Lisagoan, Shercock, Co. Cavan",N/A,Cavan,140000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18900.0,2013,4,2100.0
2014-05-08,"360 MARKET MEWS, MARYBOROUGH VILLAGE, PORTLAOISE",N/A,Laois,65000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8775.0,2014,5,975.0
2021-07-22,"168 ARDLEA RD, ARTANE,,Dublin 5",Dublin 5,Dublin,285000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,38475.0,2021,7,4275.0
2015-05-03,"29 CASTLEKNOCK CRESCENT, CASTLEKNOCK,,Dublin 15",Dublin 15,Dublin,220000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29700.000000000004,2015,5,3300.0
2014-09-23,"55 ROSEHAVEN, CARPENTERSTOWN RD, CASTLEKNOCK",Dublin 15,Dublin,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2014,9,2250.0
2014-07-15,"50 Newmarket Square, Blackpits",Dublin 8,Dublin,141800.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19143.0,2014,7,2127.0
2016-01-14,"60 ST JAMESS COURT, MOUNT BROWN, KILMAINHAM,Dublin 8",Dublin 8,Dublin,203000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27405.0,2016,1,3045.0
2017-11-22,"40 ST CANICES COURT, FINGLAS,,Dublin 11",Dublin 11,Dublin,176000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,23760.0,2017,11,2640.0
2020-02-28,"7  Manor Brook, Adare",N/A,Limerick,370044.05,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2020,2,5550.66075
2021-02-11,"APT 4, PARCHMENT SQ, MODEL FARM RD",N/A,Cork,170000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22950.0,2021,2,2550.0
2020-02-20,"15 GRENVILLE, PORTLAOISE, LAOIS",N/A,Laois,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,30375.000000000004,2020,2,3375.0
2015-08-04,"178 BALLYFERMOT DR, BALLYFERMOT,,Dublin 10",Dublin 10,Dublin,148000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19980.0,2015,8,2220.0
2014-04-17,"124 Roebuck Castle, Roebuck Road, Clonskeagh",Dublin 14,Dublin,217500.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,29362.500000000004,2014,4,3262.5
2015-08-14,"14 ROSSMORE PARK, TEMPLEOGUE,,Dublin 6w",Dublin 6w,Dublin,418500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,56497.50000000001,2015,8,6277.5
2017-07-19,"70 THE DRUMLINS, VIRGINIA, CAVAN",N/A,Cavan,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2017,7,3000.0
2013-04-09,"36 Holly Road, Donnycarney,,Dublin",Dublin 5,Dublin,180000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24300.0,2013,4,2700.0
2018-01-18,"PEAR TREE COTTAGE, LISSELAN, CLONAKILTY",N/A,Cork,50000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,6750.0,2018,1,750.0
2019-08-22,"APT 4 COURT KEEP, BARRACK ST, TULLOW",N/A,Carlow,28000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,3780.0000000000005,2019,8,420.0
2016-01-27,"4 FARRAN STREET, OFF GERALD GRIFFIN STREET, CORK",N/A,Cork,58500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7897.500000000001,2016,1,877.5
2013-04-26,"7 Wayside Cottages, Kiltiernan",N/A,Dublin,375000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,50625.0,2013,4,5625.0
2019-02-13,"36 SONESTA, MALAHIDE,,Dublin",N/A,Dublin,400000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,54000.0,2019,2,6000.0
2016-09-26,"12C FERNLEIGH CLOSE, CASTLEKNOCK,Dublin 15,,Dublin",Dublin 15,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2016,9,3000.0
2014-05-11,"Apartment 6  The Court, Block 8  Dunboyne Castle, Dunboyne",N/A,Meath,137059.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18502.965,2014,5,2055.8849999999998
2020-09-10,"BUCKHILL, FAIRYMOUNT, CASTLEREA",N/A,Roscommon,53000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7155.000000000001,2020,9,795.0
2020-12-15,"47 The Green, Silverbanks, Stamullen",N/A,Meath,306167.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2020,12,4592.505
2012-08-14,"Maghera, Ardara",N/A,Donegal,143375.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19355.625,2012,8,2150.625
2018-07-23,"CURRA, KYLEBRACK, LOUGHREA",N/A,Galway,112000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15120.000000000002,2018,7,1680.0
2013-09-16,"Ardlea Road, Ennis",N/A,Clare,99000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,13365.0,2013,9,1485.0
2014-12-18,"DUN RINE, LAWLORS CROSS, KILLARNEY",N/A,Kerry,135000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18225.0,2014,12,2025.0
2019-04-25,"31 THE RISE, WHITEBARN, YOUGHAL",N/A,Cork,197500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26662.5,2019,4,2962.5
2010-03-19,"Apartment 13 Waltrim Grove, Bray, Wicklow",N/A,Wicklow,297000.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2010,3,4455.0
2011-02-21,"56 Upper Beaumont Drive, Ballintemple",N/A,Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,51300.0,2011,2,5700.0
2019-12-07,"IRISH GRANGE, OLD DUNDALK RD, CARLINGFORD",N/A,Louth,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40500.0,2019,12,4500.0
2017-08-16,"20 Reenellen, Knightstown, Valentia",N/A,Kerry,194800.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2017,8,2922.0
2011-05-25,"Garryvurragha, Kilbehenny, Co Limerick",N/A,Limerick,65000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8775.0,2011,5,975.0
2014-11-08,"69 GINNELL TERRACE, MULLINGAR, WESTMEATH",N/A,Westmeath,61000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8235.0,2014,11,915.0
2020-04-22,"16 WHITETHORN GROVE, ARTANE,,Dublin 5",Dublin 5,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,58050.00000000001,2020,4,6450.0
2011-01-24,"11 Comyn Place, Drumcondra",Dublin 9,Dublin,110000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,14850.000000000002,2011,1,1650.0
2016-09-27,"4 THE COURTYARD, KILDALKEY RD, ATHBOY",N/A,Meath,77300.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,10435.5,2016,9,1159.5
2021-03-25,"15 JOHNSTOWN HOUSE, BALLYGALL ROAD,,Dublin 11",Dublin 11,Dublin,165000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,22275.0,2021,3,2475.0
2019-09-05,"2 EDENMORE GROVE, RAHENY,Dublin 5,,Dublin",Dublin 5,Dublin,185482.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,25040.070000000003,2019,9,2782.23
2018-08-03,"SPRINGHILL, KILFINE, BALLINA",N/A,Mayo,37000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4995.0,2018,8,555.0
2010-07-21,"Gortnaskeha Commons, Ballybunion",N/A,Kerry,70000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9450.0,2010,7,1050.0
2013-12-17,"Apartment 37 Castlegate Hall, The Sentinel Building, Adamstown  Lucan",N/A,Dublin,96916.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2013,12,1453.74
2021-07-04,"6 ESKER MEADOW COURT, LUCAN, MEADOW COURT",N/A,Dublin,327000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,44145.0,2021,7,4905.0
2012-01-18,"Ballybeg, Ballinglen, Tinahealy",N/A,Wicklow,92000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12420.0,2012,1,1380.0
2021-04-23,"38 THE PINES, BALLINAKILL DOWNS, WATERFORD",N/A,Waterford,305000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41175.0,2021,4,4575.0
2012-05-24,"1,Dublin Road, Milltown, Ashbourne",N/A,Meath,193000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,26055.0,2012,5,2895.0
2017-09-29,"38 DOUGLAS HOUSE, DOUGLAS, CORK",N/A,Cork,250000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,33750.0,2017,9,3750.0
2017-03-02,"105 THE WILLOWS, BOREENMANA RD, CORK",N/A,Cork,235000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,31725.000000000004,2017,3,3525.0
2021-01-29,"5 IVAR ST, STONEYBATTER,,Dublin 7",Dublin 7,Dublin,349000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,47115.0,2021,1,5235.0
2018-09-04,"DRUMENAN, NEW MILLS, LETTERKENNY",N/A,Donegal,62666.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,8459.91,2018,9,939.99
2018-10-25,"21 EARLSFORT WAY, LUCAN,,Dublin",N/A,Dublin,303000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,40905.0,2018,10,4545.0
2019-01-14,"15 ENNISKERRY RD, PHIBSBOROUGH,,Dublin 7",Dublin 7,Dublin,530000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,71550.0,2019,1,6625.0
2019-03-07,"77 Ashfield Avenue, Ridgewood, Swords",N/A,Dublin,408810.57,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2019,3,6132.15855
2021-04-16,"30 ASHFIELD CLOSE, DROGHEDA, LOUTH",N/A,Louth,270000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,36450.0,2021,4,4050.0
2014-07-02,"BALLINREESHIG, BALLYGARVAN, CORK",N/A,Cork,95000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,12825.0,2014,7,1425.0
2011-12-16,"4 Bruach an Chaladh, Dominic Street, Portumna",N/A,Galway,58000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,7830.000000000001,2011,12,870.0
2021-07-27,"6 BOTHAR EANNA, CONVENT LANDS, CARRICKMACROSS",N/A,Monaghan,210000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,28350.000000000004,2021,7,3150.0
2019-11-21,"APT 46 LEITRIM MARINA, LEITRIM VILLAGE, CO LEITRIM",N/A,Leitrim,83000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,11205.0,2019,11,1245.0
2021-05-31,"39 Grand Canal Wood, Allenwood",N/A,Kildare,299000.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,5,4485.0
2018-07-06,"10 Marlmount Green, Haggardstown, Dundalk",N/A,Louth,308371.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,0.06341154090044387,0.0,2018,7,4625.565
2016-09-16,"2 ROSE HILL, BALLYNERRIN, WICKLOW",N/A,Wicklow,275000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,37125.0,2016,9,4125.0
2011-12-21,"Apt 32 Auburn Park, Auburn Avenue, Castleknock",N/A,Dublin,145619.18,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2011,12,2184.2877
2018-06-12,"10 BALLIN RT, COLLINS LANE, TULLAMORE",N/A,Offaly,185000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,24975.0,2018,6,2775.0
2012-11-28,"49 Palace Fields, Tuam",N/A,Galway,147000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,19845.0,2012,11,2205.0
2021-08-26,"34 Hammerstone, Straffan",N/A,Kildare,431717.0,No,Yes,New Dwelling house /Apartment,,0.06341154090044387,0.0,2021,8,6475.755
2017-08-16,"5 BOTHAIR GLAS, BALLYCONNELL, CAVAN",N/A,Cavan,67500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,9112.5,2017,8,1012.5
2017-09-06,"13 ANNESLEY COURT, CAMOLIN, CO WEXFORD",N/A,Wexford,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,20250.0,2017,9,2250.0
2012-11-22,"2 Castleknock Mews, Castleknock,,Dublin 15",Dublin 15,Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,62100.00000000001,2012,11,6900.0
2017-10-20,"198 TUSKAR ROCK, CUSTOM HOUSE HARBOUR, I F S C,Dublin 1",Dublin 1,Dublin,347000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,46845.0,2017,10,5205.0
2018-07-12,"50 BELMONT GREEN, NEWBRIDGE, KILDARE",N/A,Kildare,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,57375.00000000001,2018,7,6375.0
2019-11-27,"124 WILLOW PARK AVE, GLASNEVIN,,Dublin 11",Dublin 11,Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,62100.00000000001,2019,11,6900.0
2018-05-15,"2 CASTLELAND PARK DRIVE, BALBRIGGAN",N/A,Dublin,246696.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2018,5,3700.44
2018-02-02,"68 BARGY RD, EAST WALL,,Dublin 3",Dublin 3,Dublin,306000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41310.0,2018,2,4590.0
2012-04-30,"19 Oak Glen Park, Southern Cross Road, Bray",N/A,Wicklow,307500.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41512.5,2012,4,4612.5
2021-03-09,"THE BROOK, ABBEY STREET, BALLINA",N/A,Mayo,42000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5670.0,2021,3,630.0
2021-08-30,"STANGS, GOWRAN, CO KILKENNY",N/A,Kilkenny,30000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,4050.0000000000005,2021,8,450.0
2017-04-28,"9 RADHARC DARACH, NENAGH, TIPPERARY",N/A,Tipperary,158000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,21330.0,2017,4,2370.0
2015-08-05,"14 cloonties, ballyferiter",N/A,Kerry,103964.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,0.06341154090044387,0.0,2015,8,1559.46
2014-03-10,"15 HARBOUR COURT, FRIARS MILL RD, MULLINGAR",N/A,Westmeath,40000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,5400.0,2014,3,600.0
2014-06-02,"41 ARD CAOIN, CLONMEL, TIPPERARY",N/A,Tipperary,115000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,15525.000000000002,2014,6,1725.0
2021-04-22,"31 TEMPLE COURT, DOMINICK ST UPPER,,Dublin 7",Dublin 7,Dublin,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,27000.0,2021,4,3000.0
2018-07-11,"35 ST PATRICKS, COTTAGES GRANGE RD, RATHFARNHAM,Dublin 14",Dublin 14,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,62775.00000000001,2018,7,6975.0
2021-08-20,"CARROWMORE, NEWTOWNCASHEL, LONGFORD",N/A,Longford,140000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,18900.0,2021,8,2100.0
2013-01-30,"41 Southdene, Monkstown Valley, Monkstown",N/A,Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,,0.012695188523549577,41175.0,2013,1,4575.0
