DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription
2022-02-11,"7 FITZGERALD HOUSE, LEADER PARK, DUBLIN RD  LONGFORD TOWN",,Longford,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"7 La Touche, Trafalgar Road, Greystones",,Wicklow,713656.39,No,Yes,New Dwelling house /Apartment,
2022-02-11,"7 NORTHBURG COURT, CASTLE INN, GREENCASTLE",,Donegal,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"7 ROSEVILLE, DOUGLAS RD, CORK",,Cork,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"7 ROYAL TERRACE EAST, DUN LAOGHAIRE, DUBLIN",,Dublin,1800000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"70 BURGAGE MANOR, BLESSINGTON, WICKLOW",,Wicklow,448000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"73  A JKL STREET, EDENDERRY, CO OFFALY",,Offaly,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"74 CLUAIN CRAOIBH, MULLINGAR RD, KINNEGAD",,Westmeath,198000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"75 WELLINGTON RD, DUBLIN 4, DUBLIN",Dublin 4,Dublin,3850000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"77 Radharc na Siuire, Knockboy",,Waterford,193832.6,No,Yes,New Dwelling house /Apartment,
2022-02-11,"8 ASHGROVE DR, BALLYVOLANE, CORK",,Cork,310000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"8 DRUMBANE, BIRR, OFFALY",,Offaly,82500.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"8 Effernock Grove, Trim",,Meath,348017.62,No,Yes,New Dwelling house /Apartment,
2022-02-11,"8 PAIRC CHUIMIN, KILCUMMIN, KILLARNEY",,Kerry,237000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"8 SWIFTWOOD GARDENS   GARTERS LANE, SAGGART CO DUBLIN",,Dublin,600000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"8 THE MILL, THE MALTINGS, BRAY",,Wicklow,320000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"89 GRACE PARK HEIGHTS, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,466000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"9 BUTTERFIELD DR, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,1250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"9 CORRADOO COTTAGES, BALLINAFAD, SLIGO",,Sligo,117500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"9 GARDEN CITY, NORTH MAIN ST, CORK",,Cork,186000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"9 MARIAN AVE, CARRICK ON SUIR, CO TIPPERARY",,Tipperary,60000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"9 THE GROVE, OLD COURSE, IRONMINES BRIDGE  MALLOW",,Cork,212500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"9 The Inlet, Harpers Creek, Glounthaune",,Cork,387665.0,No,Yes,New Dwelling house /Apartment,
2022-02-11,"92 Beaulieu Village, Termonfeckin, Drogheda",,Louth,229074.88,No,Yes,New Dwelling house /Apartment,
2022-02-11,"93 Butlers View, Ballinglanna, Glanmire",,Cork,295154.0,No,Yes,New Dwelling house /Apartment,
2022-02-11,"APARTMENT 1, THE TANNERY, PORTARLINGTON",,Laois,123000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APARTMENT 273 BLOCK 2, THE ELM, TRIMBLESTON",Dublin 14,Dublin,475770.93,No,Yes,New Dwelling house /Apartment,
2022-02-11,"Apartment 5 Block A, Aughamore, Clane",,Kildare,255506.61,No,Yes,New Dwelling house /Apartment,
2022-02-11,"APARTMENT 8, THE TANNERY, PORTARLINGTON",,Laois,92000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 182, ACHA BHILE, LOUGHVILLE",,Clare,167500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 19 BOWERS VIEW, BALLINROBE, CO MAYO",,Mayo,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 1, 16 MAIN ST, BALLA",,Mayo,125000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 1, LADBROKES, ABBEY ST",,Tipperary,70000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 2 BLOCK B, WINDMILL HEIGHTS, BELVEDERE RD",,Wexford,96000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 2 CLARE VILLAS, CLARE ROAD, ENNIS",,Clare,85000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 24 SPRANGERS YARD, CROWE ST, DUBLIN",Dublin 2,Dublin,340000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 30 HAMPTON RISE, MILL LANE, NAVAN",,Meath,126000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 4 BOWERS VIEW, BALLINROBE, CO MAYO",,Mayo,135000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 80, BLOCK B, BACHELORS WALK DUBLIN 1",Dublin 1,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT 9 ROEBUCK HILL, ROEBUCK ROAD, CLONSKEAGH",Dublin 14,Dublin,420000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"APT OVERHEAD BEE REIDY BOUTIQUE, HENRY STREET, KILRUSH",,Clare,32500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"Apts 1 - 6, 27 SYNGE ST, PORTOBELLO",Dublin 8,Dublin,1245000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"ARD MHUIRE, NEWTOWNBALREGAN, DUNDALK",,Louth,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"ARDNAGLASS LOWER, GRANGE, SLIGO",,Sligo,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"ARDNANAGH, ROSCOMMON, ROSCOMMON",,Roscommon,133000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"AUGHAGAD, GRANGE, CO SLIGO",,Sligo,525000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BALLYLUGNAGON, BOYLE, CO ROSCOMMON",,Roscommon,40000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BARRACK ST, CHARLESTOWN, MAYO",,Mayo,233000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BARRADUFF VILLAGE, HEADFORD, KILLARNEY",,Kerry,50000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BLUEBELL GROVE, BALLYCONNIGAR LOWER, BLACKWATER",,Wexford,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BOGGANSTOWN, DRUMREE, MEATH",,Meath,360000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BONNETTSTOWN, KILKENNY",,Kilkenny,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"BROOKHAVEN HOUSE, WATERVILLE, KERRY",,Kerry,600000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CAPPAROE, NENAGH, CO TIPPERARY",,Tipperary,120000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CARROWNALTORE, CASTLEBAR, CO. MAYO",,Mayo,235000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CHERRY LANE, MILLTOWN, ASHBOURNE",,Meath,640000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CLOONAQUIN, MANORHAMILTON, COUNTY LEITRIM",,Leitrim,66000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CLOONSLANOR, STROKESTOWN, CO ROSCOMMON",,Roscommon,17500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CLOVERHILL, BALLAGHADEREEN",,Roscommon,105000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"COAD, CAHERDANIEL, KERRY",,Kerry,375000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"COOLBALLYSHANE, CROAGH, LIMERICK",,Limerick,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"COOLBALLYSHANE, CROAGH, LIMERICK",,Limerick,350000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CORBALLIS, CASTLEDERMOT, CO KILDARE",,Kildare,330000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CORROCLOUGHAN, VIRGINIA, CO CAVAN",,Cavan,130000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CREEVYMORE, CO. SLIGO",,Sligo,95000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CROAGH RD DUNKINEELY, DUNKINEELY, DONEGAL",,Donegal,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CROSSBOY, BALLINTOGHER, SLIGO",,Sligo,97500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"CURKISH, BAILIEBOROUGH, CAVAN",,Cavan,70000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"Derrypark, Tourmakeady",,Mayo,100000.0,No,Yes,New Dwelling house /Apartment,
2022-02-11,"DRIMBANE, BALLYHAUNIS, MAYO",,Mayo,110000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"DROMCUNNIG, ABBEYDORNEY, TRALEE",,Kerry,100000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"DRUMGORMAN, INVER, DONEGAL",,Donegal,50000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"DRUMHALLAGH, CLOONE, CO LEITRIM",,Leitrim,160000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"FINNOE, BALLYHAHILL, COUNTY  LIMERICK",,Limerick,95000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"GEARHADIVEEN, BONANE, CO KERRY",,Kerry,405000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"GLASSDRUM LOWER, CAPPAWHITE, TIPPERARY",,Tipperary,365000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"GLOUNALOUGH, NORTH, RYLANE",,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"HILLOFWARD COTTAGE, HILLOFWARD, ATHBOY",,Meath,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"HOLLYWOOD UPPER, HOLLYWOOD VILLAGE, HOLLYWOOD",,Wicklow,555000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"ICEFORD, QUAY RD, BALLINA",,Mayo,315000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"KILDANGAN, DURROW, TULLAMORE",,Offaly,330000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"KILLACONNIGAN, BALLIVOR, CO MEATH",,Meath,275000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"KILLEEN RD, DUNSHAUGHLIN, MEATH",,Meath,910000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"KILLEEN, OAKPARK, TRALEE",,Kerry,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"KILMORE WEST, BALLYDUFF, TRALEE",,Kerry,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"KNOCKROE, BORRIS, COUNTY CARLOW",,Carlow,80000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"LISNALEA LANE, VIRGINIA RD, BRILIEBORO",,Cavan,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"LORRHA VILLAGE, NENAGH, TIPPERARY",,Tipperary,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"MAGHERACLOGHER, DERRYBEG, CO DONEGAL",,Donegal,55000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"MEADOWVILLE, TOGHER RD, URLINGFORD",,Kilkenny,290000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"MILAOIS, DEERPARK, RAVENSDALE",,Louth,609000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"MILE TREE, DERRINDUFF, BIRR",,Offaly,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"NO 2 SINGLAND RD, GARRYOWEN, LIMERICK",,Limerick,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"NO 2 SINGLAND RD, GARRYOWEN, LIMERICK",,Limerick,220000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"No. 5 Martello Drive, Rushbrooke, Cobh",,Cork,303964.75,No,Yes,New Dwelling house /Apartment,
2022-02-11,"OAK LODGE, SPRINGVILLE, BALLINEADIG",,Cork,155000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"PYRFORD, 289 REDFORD PARK, GREYSTONES",,Wicklow,610000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"RAMSTOWN, FETHARD ON SEA, WEXFORD",,Wexford,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"RAPHOE RD, CONVOY, DONEGAL",,Donegal,130000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"ROCKFOREST, KNOCK, ROSCREA",,Tipperary,80000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"Rooskey, Charlestown, Co.Mayo",,Mayo,95000.0,No,Yes,New Dwelling house /Apartment,
2022-02-11,"SEAFIELD, AUGHNISH RD, RAMELTON",,Donegal,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"SHOTS COTTAGE, BALLYNAHASK, KILMUCKRIDGE",,Wexford,152000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"STATION ROAD, CASTLEBAR, MAYO",,Mayo,215000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"THE CORNER HOUSE, SHINRONE, CO OFFALY",,Offaly,163000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"THE GATE LODGE, OATLANDS HOUSE, PORTERSTOWN RD",Dublin 15,Dublin,427000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"THE WILLOWS, BALHEARY AVE, SWORDS",,Dublin,740000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"TINAKILLY, BALLYDUFF UPPER, CO. WATERFORD",,Waterford,236920.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"TULLYGARRAN, CHUTE HALL, TRALEE",,Kerry,442000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"TYONE, NENAGH, TIPPERARY",,Tipperary,395000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"VIKING LODGE, BALLYHACK, ARTHURSTOWN",,Wexford,565000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"VILLA 85, CARLTON VILLAGE, YOUGHAL",,Cork,115000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-11,"WESTERING, 12 ROCHESTOWN RISE, ROCHESTOWN RD",,Cork,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-12,"29 THORNBROOK COURTS, THE BALLAGH, ENNISCORTY",,Wexford,225000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-12,"59 BAYSIDE BOULEVARD NORTH, SUTTON, DUBLIN 13",Dublin 13,Dublin,10500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-12,"IVY LAWN, 118 EVERGREEN RD, CORK",,Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-13,"13 Deerpark Avenue, Manor West, Tralee",,Kerry,162995.0,No,Yes,New Dwelling house /Apartment,
2022-02-13,"GORTNASCARRY, BEAUFORT, CO KERRY",,Kerry,60000.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"1 AN RODAN, CUL ARD, CARRIGTWOHILL",,Cork,180233.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"1 EMMET COURT, MALLOW, CORK",,Cork,222000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"1 JAMESON HOUSE, HARPURS LANE, DROGHEDA",,Louth,144000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"1 STEEPLETONS GROVE, SHERCOCK, CAVAN",,Cavan,175000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"1 THE GREEN, CLONARD VILLAGE, CLONARD",,Wexford,165000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"10 BELLGREE HOUSE, BOULEVARD, TYRRELSTOWN",Dublin 15,Dublin,260000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"10 ELDERWOOD, BALLYTRAMON, CASTLEBRIDGE",,Wexford,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"106 Viewmount, Greenane Road, Rathdrum",,Wicklow,256343.61,No,Yes,New Dwelling house /Apartment,
2022-02-14,"11 Coolkellure Green, Lehenaghmore",,Cork,402600.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"11 FARRENBERG GLEBE, KILDARE, KILDARE",,Kildare,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"11 ROS NA RI, SHANAWAY RD, ENNIS",,Clare,451000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"11 TULLYHALL WAY, LUCAN, DUBLIN",,Dublin,162500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"12 AIRPARK HOUSE, STOCKING LANE, RATHFARNHAM DUBLIN 14",Dublin 16,Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"12 BERESFORD SQUARE, TURVEY AVENUE, DONABATE",,Dublin,405286.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"12 COIS ABHAINN CAHERWEESHEEN, TRALEE, KERRY",,Kerry,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"12 SPENCER VILLAS, GLENAGEARY, DUBLIN",,Dublin,2050000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"12 WILLIAMSTOWN GLEN, WILLIAMSTOWN, WATERFORD",,Waterford,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"122 CARRIGMORE CRESCENT, CITYWEST, SAGGART",Dublin 24,Dublin,177000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"128 ABBYFIELD, BALLYTORE, CO KILDARE",,Kildare,210000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"13 Knights Wood, Johnstown, Naas",,Kildare,352422.9,No,Yes,New Dwelling house /Apartment,
2022-02-14,"131 GRACE PARK MEADOWS, DRUMCONDRA, DUBLIN 9",Dublin 9,Dublin,487000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"14 ARCHDEACONARY GLEBE, MAUDLIN RD, KELLS",,Meath,353000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"14 beresford square, Donabate",,Dublin,405287.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"14 WINTERFIELD CLOSE, CASTLECOURT, WHITECHURCH",,Cork,277533.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"140 LEINSTER ROAD, RATHMINES, DUBLIN 6",Dublin 6,Dublin,1800000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"15 BEECH RD, RIVERCOURT, OBRIEN RD",,Carlow,197500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"15 FAIRGREEN, EYRE SQUARE, GALWAY",,Galway,280000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"15 The Fairways Gardens, Dundalk",,Louth,251101.32,No,Yes,New Dwelling house /Apartment,
2022-02-14,"16 RATHMOUNT, BLACKROCK, LOUTH",,Louth,510000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"17 Graydon Crescent, Graydon, Newcasle",,Dublin,264317.18,No,Yes,New Dwelling house /Apartment,
2022-02-14,"18 Eastmount Woods, Delgany",,Wicklow,519823.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"18 Hallwell Avenue, Hallwell, Adamstown",,Dublin,339162.99,No,Yes,New Dwelling house /Apartment,
2022-02-14,"18 PRIORY LAWN, BALLYBEG, WATERFORD",,Waterford,72930.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"184 BALLINCLEA HEIGHTS, KILLINEY, DUBLIN",,Dublin,867000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"19 RUANBEG AVE, KILDARE, KILDARE",,Kildare,200000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"19 The Park, Whitefield Hall, Bettystown",,Meath,286343.61,No,Yes,New Dwelling house /Apartment,
2022-02-14,"2 CHARLESTON MALTINGS, BAILICK RD, MIDLETON",,Cork,255000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"2 OAKLAWN DR, NENAGH, TIPPERARY",,Tipperary,288000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"20 CHERRY LODGE FARMLEIGH WOODS, WHITES RD, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,640000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"20 LAKESHORE VILLAGE, BLESSINGTON, WICKLOW",,Wicklow,230000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"20 ROSEWOOD RISE, BANDON, CORK",,Cork,308000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"21 The Park, Whitefield Hall, Bettystown",,Meath,286343.61,No,Yes,New Dwelling house /Apartment,
2022-02-14,"23 Oak Springs, Laragh Road, Rathdrum",,Wicklow,260000.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"23 SANDYFORD HALL GROVE, SANDYFORD, DUBLIN 18",Dublin 18,Dublin,600000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"23 WILFIELD RD, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,1060000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"24 DROMSALLY WOODS, CAPPAMORE, LIMERICK",,Limerick,170000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"24 Fairway Court, The Links, Ballybunion",,Kerry,188739.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"24 FERGUS MANOR, ENNIS, CO CLARE",,Clare,300000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"24 KENLEY RD, MODEL FARM RD, CORK",,Cork,370000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"25 BELGROVE RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,625000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"26 CARN GLAS WAY, GRACEDIEU, WATERFORD",,Waterford,195000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"26 KNOXVILLE MANOR, BELLAGHY, CHARLESTOWN",,Sligo,185000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"27 The Birches, Old Grange Wood, Rathangan Road",,Kildare,250220.26,No,Yes,New Dwelling house /Apartment,
2022-02-14,"28 MAYNOOTH RD, CELBRIDGE, KILDARE",,Kildare,326000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"29 MOERAN RD, WALKINSTOWN, DUBLIN 12",Dublin 12,Dublin,440000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"29A QUAY STREET, SKERRIES, CO DUBLIN",,Dublin,250000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"3 CHESTNUT CLOSE, RENMORE, GALWAY",,Galway,200000.0,Yes,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"3 College View Grove, Westport",,Mayo,219823.79,No,Yes,New Dwelling house /Apartment,
2022-02-14,"3 GIBRALTER TERRACE, ST LUKES, CORK",,Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"3 LANDSBOROUGH PARK, DOUGLAS, CORK",,Cork,737000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"3 LEARYS PLACE, BARRACK STREET, CORK",,Cork,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"3 THE MILL, OLD MILL, ATHLUMENY ROAD",,Meath,137000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"3 THE PARK, NEWTOWN MANOR, KILL",,Kildare,380000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"30 CAME POINT, CAMETRINGANE, CASTLETOWNBERE",,Cork,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"31 FERNS CLOSE, FERNS BRIDGE, MONASTEREVIN",,Kildare,172000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"31 MILLMOUNT, KILMALLOCK, CO LIMERICK",,Limerick,150000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"31 MOUNT SYMON LAWN, CLONSILLA, DUBLIN",Dublin 15,Dublin,414000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"32 Corr na Meala, Hillside, Birr",,Offaly,251101.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"33 ARD MOR PARK, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"34 CAIRN WOODS, BALLYVINITER, MALLOW",,Cork,295000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"34 CONNOLLY ST, BALLINA, CO MAYO",,Mayo,127000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"34 Curragh Farm, Newbridge, Co. Kildare",,Kildare,361233.47,No,Yes,New Dwelling house /Apartment,
2022-02-14,"34 WASHINGTON DRIVE, BELCAMP, MALAHIDE ROAD",,Dublin,405287.0,No,Yes,New Dwelling house /Apartment,
2022-02-14,"35 BURNELL COURT, MALAHIDE RD, NORTHERN CROSS",Dublin 17,Dublin,282500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"36 ELDERWOOD, CASTLEBRIDGE, WEXFORD",,Wexford,196000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"36 Hallwell Avenue, Hallwell, Adamstown",,Dublin,330396.47,No,Yes,New Dwelling house /Apartment,
2022-02-14,"36 THE GREEN, COOLROE MEADOWS, BALLINCOLLIG",,Cork,450000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"37 BRADOGUE COURT, ANNAMOE RD, CABRA DUBLIN 7",Dublin 7,Dublin,297000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"37 LORETO CRESCENT, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,453000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"37 SOUTH SHORE, STRAND ST, TRAMORE",,Waterford,133000.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"38 THE GREEN, CLARA, OFFALY",,Offaly,124500.0,No,No,Second-Hand Dwelling house /Apartment,
2022-02-14,"381 THE CHERRY BLOSSOMS, KILNACOURT WOODS, PORTARLINGTON",,Laois,161000.0,No,No,Second-Hand Dwelling house /Apartment,
